Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
1,4,1976,40,1,0,301,262,822,0
1,4,1976,41,1,0,302,301,733,494
1,4,1976,42,1,0,303,259,708,0
1,4,1976,43,2,2,305,299,709,79
1,4,1976,44,8,15,307,256,721,0
1,4,1976,45,4,7,312,257,862,0
1,4,1976,46,1,0,311,255,804,95
1,4,1976,47,2,2,311,264,609,137
1,4,1976,48,1,0,314,290,611,341
1,4,1976,49,2,2,319,256,873,0
1,4,1976,50,1,0,322,256,624,0
1,4,1976,51,1,0,325,255,607,0
1,4,1976,52,1,0,326,301,664,409
1,4,1976,53,4,5,328,296,650,122
1,4,1976,54,1,0,328,252,761,0
1,4,1976,55,1,0,330,254,1067,360
1,4,1976,56,1,0,331,294,755,102
1,4,1976,57,1,0,335,287,601,218
1,4,1976,58,1,0,336,250,891,129
1,4,1976,59,1,0,336,259,620,186
1,4,1976,60,3,3,337,292,888,60
1,4,1976,61,3,5,337,296,830,0
1,4,1976,62,1,0,336,302,594,658
1,4,1976,63,2,2,340,289,704,44
1,4,1976,64,1,0,344,259,812,437
1,4,1976,65,1,0,344,264,783,0
1,4,1976,66,1,0,344,288,727,168
1,4,1976,67,1,0,345,255,808,177
1,4,1976,68,1,0,346,289,774,16
1,4,1976,69,1,0,348,283,712,409
1,4,1976,70,1,0,349,272,1625,117
1,4,1976,71,1,0,352,253,1039,351
1,4,1976,72,1,0,354,274,594,208
1,4,1976,73,1,0,355,256,672,112
1,4,1976,74,1,0,357,247,595,361
1,4,1976,75,1,0,357,288,618,0
1,4,1976,76,1,0,358,285,631,330
1,4,1976,77,2,3,360,258,716,414
1,4,1976,78,1,0,361,273,592,495
1,4,1976,79,1,0,362,260,667,726
1,4,1976,80,1,0,362,265,718,433
1,4,1976,81,1,0,362,269,613,94
1,4,1976,82,6,8,364,271,692,153
1,4,1976,83,1,0,363,276,634,184
1,4,1976,84,1,0,364,265,603,301
1,4,1976,85,1,0,364,286,624,125
1,4,1976,86,1,0,365,250,626,334
1,4,1976,87,1,0,365,262,991,296
1,4,1976,88,1,0,366,283,671,545
1,4,1976,89,1,0,368,257,726,350
1,4,1976,90,1,0,368,282,587,477
1,4,1976,91,1,0,369,252,603,242
1,4,1976,92,1,0,369,254,705,171
1,4,1976,93,1,0,370,256,826,280
1,4,1976,94,1,0,370,271,607,612
